speaker,start,end,text
SPEAKER_00,2.688,3.51, I see you made your bed.
SPEAKER_00,4.633,5.014,It's great.
SPEAKER_00,5.034,7.0,It really makes a difference.
SPEAKER_00,9.0,10.051, How did waking up early go?
SPEAKER_01,11.762,19.98," Well, it worked for like a day or two, but then the power went out, so then my alarm clock stopped working."
SPEAKER_01,20.442,23.94, And then I kind of started sleeping in again.
SPEAKER_00,24.582,26.749," I thought that might happen, so I made this sign for you."
SPEAKER_00,28.535,29.96,It'll help you remember to set the alarm.
SPEAKER_01,35.181,37.779," Oh, I did get out to the park."
SPEAKER_00,38.525,38.99, How did that go?
SPEAKER_01,40.08,41.884, It didn't go so well.
SPEAKER_01,42.726,48.659,"I don't have enough clean clothes, and I felt really uncomfortable."
SPEAKER_01,49.803,51.408," This thing is really hard, man."
SPEAKER_01,51.428,54.318,"Like, why bother?"
SPEAKER_00,55.362,57.255," Well, that's why I bought you these."
SPEAKER_00,58.521,65.978," You can put your dirty clothes into the hamper, and your clean clothes, you can fold them up and put them into this bin."
SPEAKER_01,68.148,68.933," Well, that's cool."
SPEAKER_00,70.702,71.043, Okay.
SPEAKER_00,72.308,76.0,"Well, last time we talked about how you forget to take a shower."
SPEAKER_00,76.722,81.478," So I brought you this hygiene basket, because I remembered you become overwhelmed."
SPEAKER_00,82.542,86.257," If you keep it here by the bed, it'll remind you to take a shower, and you can carry it with you."
SPEAKER_01,90.282,91.752, I think I could use a shower.
SPEAKER_01,93.541,94.363," Well, why don't you go have one?"
SPEAKER_00,95.124,102.679,"I'll put the calendar up for you, and I'll also put this picture I love up here by the bed."
SPEAKER_01,103.202,103.97, You blew it up.
SPEAKER_00,106.02,107.444," Well, guess what?"
SPEAKER_00,108.768,110.774,I got you a container so you can put all your meds in.
SPEAKER_00,113.983,119.358," If you fill it up for each day and keep it by your bed with a glass of water, it'll remind you to take your pills."
SPEAKER_01,121.168,122.919, I'm going to go take that shower now.
SPEAKER_00,123.384,123.808, Sounds good.
SPEAKER_00,124.293,125.0,I'll put up your calendar.
