speaker,start,end,text
SPEAKER_00,15.257,15.998, How are you doing today?
SPEAKER_01,18.281,18.954, I guess I'm okay.
SPEAKER_01,19.24,19.607, How are you?
SPEAKER_00,20.401,21.227," I'm well, thanks for asking."
SPEAKER_00,22.96,23.899, So you say you're doing okay?
SPEAKER_00,23.98,24.368, What's going on?
SPEAKER_01,25.161,31.02," Um, just definitely no better than last week when we talked."
SPEAKER_01,31.16,50.274," I mean, it's been, I had some major binges this week and I don't even honestly know why  we're bothering to talk about it because I've been down this road before."
SPEAKER_01,54.104,63.773," I should just give up and buy some moo moos and you know, just resign myself to the fact  that I'm going to get fat and I'm going to stay fat."
SPEAKER_00,65.96,69.539, Tell me about some of the foods that you've been eating that have been kind of leading
SPEAKER_01,69.76,71.933, to this problem for you.
SPEAKER_01,73.607,73.975, Brownies.
SPEAKER_01,74.628,74.893, Mm-hmm.
SPEAKER_01,75.26,79.5," Brownies, brownies, brownies."
SPEAKER_01,79.52,81.919," And well, that's what got it started."
SPEAKER_01,82.06,87.205," You know, I was great the first half of the week and I was staying away from the sugar,  away from the flour."
SPEAKER_01,90.04,92.238, My son just stayed home from school.
SPEAKER_01,93.025,94.639," You know, he hurt his head."
SPEAKER_01,94.8,95.718, He wanted to bake brownies.
SPEAKER_01,95.881,96.997," So I'm like, well, it's my son."
SPEAKER_01,97.24,98.237," Okay, let's bake brownies."
SPEAKER_01,98.561,104.231, So then we ate the whole pan and we baked two more pans and then it didn't just stay  the brownies.
SPEAKER_01,104.76,117.34," So we went out and I had hamburgers, french fries, candy, you know, stopped in, voila,  on the way back."
SPEAKER_01,117.503,118.176," Oh, it's disgusting."
SPEAKER_01,118.761,123.998, I don't want to tell you how much because it's disgusting and my clothes aren't fitting.
SPEAKER_01,125.646,127.133," It's just really, really sad."
SPEAKER_00,128.4,129.027, You've had a rough week.
SPEAKER_01,130.14,130.242, Yeah.
SPEAKER_00,132.28,139.359," So let's talk about for a second, I'd like to, kind of your relationship to this problem."
SPEAKER_00,139.88,141.109, How do you view this problem?
SPEAKER_01,142.6,143.673, It's disgusting.
SPEAKER_01,144.28,148.574," It's like, it's slavery."
SPEAKER_01,150.36,150.923, Food owns me.
SPEAKER_00,155.322,157.33, So the food is in control of the situation.
SPEAKER_01,159.88,164.534," Sounds ridiculous when you say it like that, but that's what it is."
SPEAKER_00,166.44,167.011, It's in control.
SPEAKER_00,167.807,168.032, Yeah.
SPEAKER_00,169.113,169.379, All right.
SPEAKER_00,170.142,176.78, So I want to ask you a couple of questions about the importance and the confidence of  changing.
SPEAKER_00,176.8,180.398," Clearly, you have some desire to change or you wouldn't be here."
SPEAKER_01,181.083,182.413," Oh my God, I would love to, yeah."
SPEAKER_00,183.441,189.079," So if you're looking at a scale of one to ten, one was, it's not important to change."
SPEAKER_00,189.58,191.333," Ten was, it's extremely important to change."
SPEAKER_00,192.24,196.278, This is just how important it is for you to curtail your eating.
SPEAKER_01,196.823,197.047, Ten.
SPEAKER_00,197.7,197.864, Ten.
SPEAKER_00,198.741,199.558, So very important to you.
SPEAKER_01,200.149,200.578, Yeah.
SPEAKER_00,200.721,201.537, It's very important.
SPEAKER_00,202.353,202.496, Okay.
SPEAKER_00,202.68,206.339, So what if I ask the same question except this time you're confident.
SPEAKER_00,206.44,211.523," So one is you're not confident all you can change, but ten, you're very confident you  could change."
SPEAKER_01,214.701,216.613, I could probably change for half a day.
SPEAKER_01,217.701,218.229, I've done it.
SPEAKER_01,219.48,222.899," Sometimes if I'm lucky, I'll get a week, but overall?"
SPEAKER_01,223.242,223.548, Overall.
SPEAKER_01,224.18,225.14, It's impossible.
SPEAKER_01,226.352,227.16," Like, you want a number?"
SPEAKER_01,227.262,227.833, It's zero.
SPEAKER_00,229.065,231.259, So it's below the scale of one to ten.
SPEAKER_00,231.562,231.725, Yeah.
SPEAKER_00,232.52,233.673, So you have no confidence at all.
SPEAKER_01,234.382,235.174, I've tried it.
SPEAKER_01,235.642,235.968, I know.
SPEAKER_01,236.56,238.429," I mean, it's like beating my head against a wall."
SPEAKER_00,240.92,244.714," So on one hand, you'd like to stop the eating."
SPEAKER_00,246.52,247.153, It's important to you.
SPEAKER_00,248.04,250.697," But on the other hand, you don't believe you can do it."
SPEAKER_01,251.221,252.119, I can't do it.
SPEAKER_00,252.16,253.14, You can't do it.
SPEAKER_01,253.242,253.466, I can't.
SPEAKER_01,254.18,255.16, It can't be done.
SPEAKER_00,258.2,266.374," Have there been any other changes you have been able to make, say, in the last few years  that have been positive?"
SPEAKER_01,272.781,273.932, I stopped biting my nails.
SPEAKER_00,276.764,280.118, So you've had some small successes in terms of making changes.
SPEAKER_01,280.904,281.271, Yeah.
SPEAKER_00,281.802,282.006, Yeah.
SPEAKER_00,284.243,296.318," What do you think makes this, well, I'll just refer to it as the food problem, so much more  powerful, so much more difficult to tackle?"
SPEAKER_01,299.494,300.097, I wish I knew.
SPEAKER_01,302.364,304.559," I mean, there's so many things."
SPEAKER_01,306.053,306.72, It's everywhere.
SPEAKER_00,306.72,308.377, The food is everywhere?
SPEAKER_01,308.901,309.807, Food is everywhere.
SPEAKER_00,312.103,314.72," And, I mean."
SPEAKER_00,314.72,319.315, You mentioned before that brownies were the culprit for this last week.
SPEAKER_01,320.74,328.219," Brownies, Hershey bars, Hershey kisses, yeah, chocolate."
SPEAKER_00,329.063,329.811, You enjoy chocolate.
SPEAKER_01,330.72,331.393, Yeah.
SPEAKER_00,331.72,332.434, Okay.
SPEAKER_00,333.463,340.478, How about other foods that could be contributing to the problem that maybe you don't enjoy  as much as chocolate?
SPEAKER_01,341.101,353.7," Oh, potato chips, french fries, Mexican food, what else?"
SPEAKER_01,354.544,357.68," Cheese, definitely."
SPEAKER_00,358.183,359.351, Any other types of candies?
SPEAKER_00,361.629,362.215, Start naming them.
SPEAKER_01,362.76,373.72," Skittles, Cherry Starburst, basically any candy."
SPEAKER_00,374.71,375.478, Pretty much any candy.
SPEAKER_01,375.821,376.084, Yeah.
SPEAKER_00,378.664,382.68," So, of the candies, so I want to focus just on the candies."
SPEAKER_00,382.72,382.802, Okay.
SPEAKER_00,383.941,385.15, And not the other foods just for now.
SPEAKER_00,387.861,393.72," The thought of, like if I introduced the idea of stopping eating chocolate, how would you  react to that?"
SPEAKER_01,394.189,394.72, Not going to happen.
SPEAKER_00,395.067,395.679, That's not going to happen.
SPEAKER_00,396.087,396.638, All right.
SPEAKER_01,396.72,397.516, I would love for it to happen.
SPEAKER_00,397.883,398.087, Right.
SPEAKER_01,398.72,399.557, But that's not going to happen.
SPEAKER_01,399.72,400.679, I can just tell you.
SPEAKER_01,400.72,402.437, I don't even want to pretend.
SPEAKER_00,403.666,404.774, So you know that for certain.
SPEAKER_00,405.72,408.655," How about the, let's go for example with the Skittles."
SPEAKER_00,410.582,416.898, What if I introduced the idea of stopping the consumption of Skittles?
SPEAKER_01,417.821,419.72, Just the candy Skittles?
SPEAKER_00,420.525,421.713," Just that one candy, yeah."
SPEAKER_01,422.72,423.366," Why, bother?"
SPEAKER_01,424.941,428.72," That, like can I not eat Skittles?"
SPEAKER_01,428.74,429.72, Is that what you're saying?
SPEAKER_00,430.143,432.66," Well, you could, it's up to you whether you eat them or not."
SPEAKER_00,432.981,439.103," But if I introduced that idea of stopping the consumption of Skittles, how would you  react to that?"
SPEAKER_01,442.183,443.854, I don't really understand why.
SPEAKER_00,445.763,449.937," Well, it represents a change in the direction that you want to move."
